,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
136,60472434,2,2021-05-16 11:14:11,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",2,OUT_OF_MEMORY,1393810,2021-05-16 11:14:11,2021-05-21 06:53:11,34057,2021-05-21 16:20:48,0 days 10:00:00,60471393,4 days 19:39:00,416340,4 days 19:39:00,416340,0 days 09:27:37,34057,60471393,15360.0,36000,2021-05-16 12:00:00,33396428,413591,31,0.00032513216144999997,3723,224383,981093211,6336552.67,3186961.81,100,1226,30384128,12280.0,9228.36,392,6104,146857984,85296.0,84246.25,65,872,19587072,10064.0,9168.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 18:53:11,33396428,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
137,60472430,2,2021-05-16 11:14:05,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",5,COMPLETED,1393810,2021-05-16 11:14:05,2021-05-21 06:12:01,32686,2021-05-21 15:16:47,0 days 10:00:00,60471389,4 days 18:57:56,413876,4 days 18:57:56,413876,0 days 09:04:46,32686,60471389,15360.0,36000,2021-05-16 12:00:00,33396430,411121,31,0.00032513216144999997,3725,224399,981338971,6336712.67,3187111.8,102,1242,30629888,12440.0,9378.35,394,6120,147103744,85456.0,84396.24,67,888,19832832,10224.0,9318.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 18:12:01,33396430,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
138,60472435,2,2021-05-16 11:14:12,31,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",4,TIMEOUT,1393810,2021-05-16 11:14:12,2021-05-21 07:12:08,36018,2021-05-21 17:12:26,0 days 10:00:00,60471394,4 days 19:57:56,417476,4 days 19:57:56,417476,0 days 10:00:18,36018,60471394,15360.0,36000,2021-05-16 12:00:00,33396432,414728,31,0.00032513216144999997,3727,224415,981584731,6336872.67,3187264.47,104,1258,30875648,12600.0,9531.02,396,6136,147349504,85616.0,84548.91,69,904,20078592,10384.0,9471.15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 19:12:08,33396432,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
139,60472438,2,2021-05-16 11:14:16,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,TIMEOUT,1393810,2021-05-16 11:14:19,2021-05-21 08:07:54,36019,2021-05-21 18:08:13,0 days 10:00:00,60471397,4 days 20:53:38,420818,4 days 20:53:35,420815,0 days 10:00:19,36019,60471397,15360.0,36000,2021-05-16 12:00:00,33396424,418074,31,0.00032513216144999997,3719,224351,980601691,6336232.67,3186652.88,96,1194,29892608,11960.0,8919.42,388,6072,146366464,84976.0,83937.31,61,840,19095552,9744.0,8859.56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:54,33396424,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
140,60472441,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",7,COMPLETED,1393810,2021-05-16 11:14:21,2021-05-21 08:07:54,34302,2021-05-21 17:39:36,0 days 10:00:00,60471400,4 days 20:53:33,420813,4 days 20:53:33,420813,0 days 09:31:42,34302,60471400,15360.0,36000,2021-05-16 12:00:00,33396425,418074,31,0.00032513216144999997,3720,224359,980724571,6336312.67,3186732.92,97,1202,30015488,12040.0,8999.47,389,6080,146489344,85056.0,84017.35,62,848,19218432,9824.0,8939.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:54,33396425,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
141,60472432,2,2021-05-16 11:14:11,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",1,COMPLETED,1393810,2021-05-16 11:14:11,2021-05-21 06:12:01,33441,2021-05-21 15:29:22,0 days 10:00:00,60471391,4 days 18:57:50,413870,4 days 18:57:50,413870,0 days 09:17:21,33441,60471391,15360.0,36000,2021-05-16 12:00:00,33396429,411121,31,0.00032513216144999997,3724,224391,981216091,6336632.67,3187037.49,101,1234,30507008,12360.0,9304.04,393,6112,146980864,85376.0,84321.93,66,880,19709952,10144.0,9244.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 18:12:01,33396429,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
142,60472436,2,2021-05-16 11:14:12,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",3,COMPLETED,1393810,2021-05-16 11:14:16,2021-05-21 07:16:54,32684,2021-05-21 16:21:38,0 days 10:00:00,60471395,4 days 20:02:42,417762,4 days 20:02:38,417758,0 days 09:04:44,32684,60471395,15360.0,36000,2021-05-16 12:00:00,33396427,415014,31,0.00032513216144999997,3722,224375,980970331,6336472.67,3186889.18,99,1218,30261248,12200.0,9155.73,391,6096,146735104,85216.0,84173.61,64,864,19464192,9984.0,9095.86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 19:16:54,33396427,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
143,60472442,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,COMPLETED,1393810,2021-05-16 11:14:21,2021-05-21 08:07:55,34874,2021-05-21 17:49:09,0 days 10:00:00,60471401,4 days 20:53:34,420814,4 days 20:53:34,420814,0 days 09:41:14,34874,60471401,15360.0,36000,2021-05-16 12:00:00,33396418,418075,31,0.00032513216144999997,3713,224303,979864411,6335752.67,3186209.83,90,1146,29155328,11480.0,8476.37,382,6024,145629184,84496.0,83494.26,55,792,18358272,9264.0,8416.51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:55,33396418,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
144,60472443,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,OUT_OF_MEMORY,1393810,2021-05-16 11:14:21,2021-05-21 08:07:55,30604,2021-05-21 16:37:59,0 days 10:00:00,60471402,4 days 20:53:34,420814,4 days 20:53:34,420814,0 days 08:30:04,30604,60471402,15360.0,36000,2021-05-16 12:00:00,33396423,418075,31,0.00032513216144999997,3718,224343,980478811,6336152.67,3186584.87,95,1186,29769728,11880.0,8851.41,387,6064,146243584,84896.0,83869.3,60,832,18972672,9664.0,8791.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:55,33396423,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
145,60472451,2,2021-05-16 11:14:22,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,TIMEOUT,1393810,2021-05-16 11:14:22,2021-05-21 08:07:58,36015,2021-05-21 18:08:13,0 days 10:00:00,60471410,4 days 20:53:36,420816,4 days 20:53:36,420816,0 days 10:00:15,36015,60471410,15360.0,36000,2021-05-16 12:00:00,33396426,418078,31,0.00032513216144999997,3721,224367,980847451,6336392.67,3186809.14,98,1210,30138368,12120.0,9075.69,390,6088,146612224,85136.0,84093.58,63,856,19341312,9904.0,9015.83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:58,33396426,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
146,60472445,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,OUT_OF_MEMORY,1393810,2021-05-16 11:14:21,2021-05-21 08:07:55,33647,2021-05-21 17:28:42,0 days 10:00:00,60471404,4 days 20:53:34,420814,4 days 20:53:34,420814,0 days 09:20:47,33647,60471404,15360.0,36000,2021-05-16 12:00:00,33396421,418075,31,0.00032513216144999997,3716,224327,980233051,6335992.67,3186437.55,93,1170,29523968,11720.0,8704.09,385,6048,145997824,84736.0,83721.98,58,816,18726912,9504.0,8644.23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:55,33396421,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
147,60472444,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,OUT_OF_MEMORY,1393810,2021-05-16 11:14:21,2021-05-21 08:07:55,32647,2021-05-21 17:12:02,0 days 10:00:00,60471403,4 days 20:53:34,420814,4 days 20:53:34,420814,0 days 09:04:07,32647,60471403,15360.0,36000,2021-05-16 12:00:00,33396422,418075,31,0.00032513216144999997,3717,224335,980355931,6336072.67,3186512.32,94,1178,29646848,11800.0,8778.87,386,6056,146120704,84816.0,83796.75,59,824,18849792,9584.0,8719.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:55,33396422,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
148,60472446,2,2021-05-16 11:14:21,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",6,TIMEOUT,1393810,2021-05-16 11:14:21,2021-05-21 08:07:55,36018,2021-05-21 18:08:13,0 days 10:00:00,60471405,4 days 20:53:34,420814,4 days 20:53:34,420814,0 days 10:00:18,36018,60471405,15360.0,36000,2021-05-16 12:00:00,33396420,418075,31,0.00032513216144999997,3715,224319,980110171,6335912.67,3186357.51,92,1162,29401088,11640.0,8624.05,384,6040,145874944,84656.0,83641.94,57,808,18604032,9424.0,8564.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:55,33396420,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
149,60472447,2,2021-05-16 11:14:22,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,COMPLETED,1393810,2021-05-16 11:14:22,2021-05-21 08:07:58,31582,2021-05-21 16:54:20,0 days 10:00:00,60471406,4 days 20:53:36,420816,4 days 20:53:36,420816,0 days 08:46:22,31582,60471406,15360.0,36000,2021-05-16 12:00:00,33396419,418078,31,0.00032513216144999997,3714,224311,979987291,6335832.67,3186287.32,91,1154,29278208,11560.0,8553.87,383,6032,145752064,84576.0,83571.76,56,800,18481152,9344.0,8494.01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:58,33396419,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
150,60472448,2,2021-05-16 11:14:22,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,TIMEOUT,1393810,2021-05-16 11:14:22,2021-05-21 08:07:58,36015,2021-05-21 18:08:13,0 days 10:00:00,60471407,4 days 20:53:36,420816,4 days 20:53:36,420816,0 days 10:00:15,36015,60471407,15360.0,36000,2021-05-16 12:00:00,33396431,418078,31,0.00032513216144999997,3726,224407,981461851,6336792.67,3187184.44,103,1250,30752768,12520.0,9450.99,395,6128,147226624,85536.0,84468.88,68,896,19955712,10304.0,9391.12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:58,33396431,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
151,60472452,2,2021-05-16 11:14:22,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,COMPLETED,1393810,2021-05-16 11:14:22,2021-05-21 08:07:58,31155,2021-05-21 16:47:13,0 days 10:00:00,60471411,4 days 20:53:36,420816,4 days 20:53:36,420816,0 days 08:39:15,31155,60471411,15360.0,36000,2021-05-16 12:00:00,33396433,418078,31,0.00032513216144999997,3728,224423,981707611,6336952.67,3187344.51,105,1266,30998528,12680.0,9611.06,397,6144,147472384,85696.0,84628.95,70,912,20201472,10464.0,9551.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:58,33396433,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
152,60472453,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",4,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 08:07:58,30599,2021-05-21 16:37:57,0 days 10:00:00,60471412,4 days 20:53:35,420815,4 days 20:53:35,420815,0 days 08:29:59,30599,60471412,15360.0,36000,2021-05-16 12:00:00,33396435,418078,31,0.00032513216144999997,3730,224439,981953371,6337112.67,3187474.72,107,1282,31244288,12840.0,9741.27,399,6160,147718144,85856.0,84759.16,72,928,20447232,10624.0,9681.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:07:58,33396435,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
153,60472455,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",6,TIMEOUT,1393810,2021-05-16 11:14:23,2021-05-21 08:56:17,36001,2021-05-21 18:56:18,0 days 10:00:00,60471414,4 days 21:41:54,423714,4 days 21:41:54,423714,0 days 10:00:01,36001,60471414,15360.0,36000,2021-05-16 12:00:00,33396445,420977,31,0.00032513216144999997,3740,224519,983182171,6337912.67,3187742.5,117,1362,32473088,13640.0,10009.04,409,6240,148946944,86656.0,85026.93,82,1008,21676032,11424.0,9949.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:56:17,33396445,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
154,60472454,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",7,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 08:56:17,22259,2021-05-21 15:07:16,0 days 10:00:00,60471413,4 days 21:41:54,423714,4 days 21:41:54,423714,0 days 06:10:59,22259,60471413,15360.0,36000,2021-05-16 12:00:00,33396447,420977,31,0.00032513216144999997,3742,224535,983427931,6338072.67,3187873.03,119,1378,32718848,13800.0,10139.57,411,6256,149192704,86816.0,85157.46,84,1024,21921792,11584.0,10079.71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:56:17,33396447,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
155,60472458,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",3,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 08:56:17,22738,2021-05-21 15:15:15,0 days 10:00:00,60471417,4 days 21:41:54,423714,4 days 21:41:54,423714,0 days 06:18:58,22738,60471417,15360.0,36000,2021-05-16 12:00:00,33396446,420977,31,0.00032513216144999997,3741,224527,983305051,6337992.67,3187822.5,118,1370,32595968,13720.0,10089.05,410,6248,149069824,86736.0,85106.93,83,1016,21798912,11504.0,10029.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:56:17,33396446,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
156,60472457,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",4,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 08:56:17,27111,2021-05-21 16:28:08,0 days 10:00:00,60471416,4 days 21:41:54,423714,4 days 21:41:54,423714,0 days 07:31:51,27111,60471416,15360.0,36000,2021-05-16 12:00:00,33396443,420977,31,0.00032513216144999997,3738,224503,982936411,6337752.67,3187618.46,115,1346,32227328,13480.0,9885.01,407,6224,148701184,86496.0,84902.9,80,992,21430272,11264.0,9825.14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:56:17,33396443,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
157,60472459,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",5,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 11:11:37,16449,2021-05-21 15:45:46,0 days 10:00:00,60471418,4 days 23:57:14,431834,4 days 23:57:14,431834,0 days 04:34:09,16449,60471418,15360.0,36000,2021-05-16 12:00:00,33396442,429097,31,0.00032513216144999997,3737,224495,982813531,6337672.67,3187581.91,114,1338,32104448,13400.0,9848.46,406,6216,148578304,86416.0,84866.35,79,984,21307392,11184.0,9788.59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 23:11:37,33396442,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
158,60472461,2,2021-05-16 11:14:24,31,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",1,COMPLETED,1393810,2021-05-16 11:14:24,2021-05-21 12:41:05,16586,2021-05-21 17:17:31,0 days 10:00:00,60471420,5 days 01:26:41,437201,5 days 01:26:41,437201,0 days 04:36:26,16586,60471420,15360.0,36000,2021-05-16 12:00:00,33396440,434465,31,0.00032513216144999997,3735,224479,982567771,6337512.67,3187544.48,112,1322,31858688,13240.0,9811.03,404,6200,148332544,86256.0,84828.91,77,968,21061632,11024.0,9751.16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 days 00:41:05,33396440,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
159,60472460,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",6,OUT_OF_MEMORY,1393810,2021-05-16 11:14:23,2021-05-21 11:11:37,27438,2021-05-21 18:48:55,0 days 10:00:00,60471419,4 days 23:57:14,431834,4 days 23:57:14,431834,0 days 07:37:18,27438,60471419,15360.0,36000,2021-05-16 12:00:00,33396434,429097,31,0.00032513216144999997,3729,224431,981830491,6337032.67,3187413.75,106,1274,31121408,12760.0,9680.29,398,6152,147595264,85776.0,84698.18,71,920,20324352,10544.0,9620.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 23:11:37,33396434,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
160,60472456,2,2021-05-16 11:14:23,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",6,COMPLETED,1393810,2021-05-16 11:14:23,2021-05-21 08:56:17,28704,2021-05-21 16:54:41,0 days 10:00:00,60471415,4 days 21:41:54,423714,4 days 21:41:54,423714,0 days 07:58:24,28704,60471415,15360.0,36000,2021-05-16 12:00:00,33396444,420977,31,0.00032513216144999997,3739,224511,983059291,6337832.67,3187678.71,116,1354,32350208,13560.0,9945.26,408,6232,148824064,86576.0,84963.15,81,1000,21553152,11344.0,9885.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 20:56:17,33396444,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
161,60472462,2,2021-05-16 11:14:24,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",8,COMPLETED,1393810,2021-05-16 11:14:24,2021-05-21 14:54:51,235,2021-05-21 14:58:46,0 days 10:00:00,60471421,5 days 03:40:27,445227,5 days 03:40:27,445227,0 days 00:03:55,235,60471421,15360.0,36000,2021-05-16 12:00:00,33396439,442491,31,0.00032513216144999997,3734,224471,982444891,6337432.67,3187543.96,111,1314,31735808,13160.0,9810.5,403,6192,148209664,86176.0,84828.39,76,960,20938752,10944.0,9750.64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 days 02:54:51,33396439,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
162,60472468,2,2021-05-16 11:14:30,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",7,COMPLETED,1393810,2021-05-16 11:14:30,2021-05-21 14:54:52,258,2021-05-21 14:59:10,0 days 10:00:00,60471427,5 days 03:40:22,445222,5 days 03:40:22,445222,0 days 00:04:18,258,60471427,15360.0,36000,2021-05-16 12:00:00,33396441,442492,31,0.00032513216144999997,3736,224487,982690651,6337592.67,3187581.34,113,1330,31981568,13320.0,9847.88,405,6208,148455424,86336.0,84865.77,78,976,21184512,11104.0,9788.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 days 02:54:52,33396441,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
163,60472464,2,2021-05-16 11:14:29,16,16813,8,122880,"billing=30,cpu=8,mem=122880M,node=1",6,COMPLETED,1393810,2021-05-16 11:14:29,2021-05-21 14:54:51,235,2021-05-21 14:58:46,0 days 10:00:00,60471423,5 days 03:40:22,445222,5 days 03:40:22,445222,0 days 00:03:55,235,60471423,15360.0,36000,2021-05-16 12:00:00,33396437,442491,31,0.00032513216144999997,3732,224455,982199131,6337272.67,3187542.98,109,1298,31490048,13000.0,9809.53,401,6176,147963904,86016.0,84827.42,74,944,20692992,10784.0,9749.66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 days 02:54:51,33396437,7368,77246,333634112,4976021.45,131,221,4182016,1060.56,10,100,2199552,640.72,10,100,2199552,640.72,0,0,0,0,0.0,0.0,0.0,0.0,5703645,153542,0.001158,1613981776,0.018633,0.0621478022862663,16.090673575129536,2.7782398230944723
